"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-16","14.54",",,W"," 1639",",,W"," 1637",",,W","0.00",",,W","23",",,W","27",",,W","18",",,W","   10",",,W","   10",",,W","21.9",",,W","23.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-17","7.38",",,W"," 0010",",,W"," 0007",",,W","0.00",",,W","22",",,W","27",",,W","17",",,W","   40",",,W","   30",",,W","17.9",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-18","7.61",",,W"," 0842",",,W"," 0841",",,W","0.00",",,W","20",",,W","24",",,W","15",",,W","   30",",,W","   30",",,W","13.0",",,W","14.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-19","5.59",",,W"," 1238",",,W"," 1237",",,W","0.00","T,,W","17",",,W","23",",,W","10",",,W","  330",",,W","  330",",,W","15.0",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-20","10.51",",,W"," 2337",",,W"," 2332",",,W","0.00","T,,W","13",",,W","20",",,W","5",",,W","  360",",,W","   10",",,W","31.1",",,W","34.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-21","17.45",",,W"," 0254",",,W"," 0242",",,W","0.00",",,W","17",",,W","21",",,W","13",",,W","   20",",,W","   20",",,W","36.0",",,W","40.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-22","17.90",",,W"," 1422",",,W"," 1421",",,W","0.00",",,W","22",",,W","30",",,W","14",",,W","   20",",,W","   20",",,W","29.1",",,W","32.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-23","13.65",",,W"," 0814",",,W"," 0820",",,W","0.12",",,W","33",",,W","36",",,W","30",",,W","   60",",,W","   60",",,W","21.0",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-24","11.86",",,W"," 1532",",,W"," 1531",",,W","0.00","T,,W","36",",,W","41",",,W","30",",,W","  140",",,W","  140",",,W","21.9",",,W","23.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-25","9.17",",,W"," 1857",",,W"," 1857",",,W","0.00","T,,W","35",",,W","37",",,W","33",",,W","   30",",,W","   20",",,W","15.0",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-26","9.17",",,W"," 1321",",,W"," 1321",",,W","0.02",",,W","36",",,W","39",",,W","33",",,W","  120",",,W","  120",",,W","16.1",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-27","8.50",",,W"," 1756",",,W"," 1748",",,W","0.05",",,W","35",",,W","36",",,W","33",",,W","  170",",,W","  170",",,W","13.0",",,W","14.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-28","9.84",",,W"," 2351",",,W"," 2353",",,W","0.03",",,W","33",",,W","35",",,W","31",",,W","   60",",,W","   60",",,W","21.0",",,W","23.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-29","17.90",",,W"," 0433",",,W"," 0433",",,W","0.01",",,W","35",",,W","38",",,W","32",",,W","   60",",,W","   70",",,W","31.1",",,W","36.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-30","8.05",",,W"," 1414",",,W"," 1413",",,W","0.25",",,W","35",",,W","37",",,W","33",",,W","  200",",,W","  200",",,W","13.0",",,W","14.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-10-31","10.07",",,W"," 0523",",,W"," 0544",",,W","0.04",",,W","35",",,W","37",",,W","33",",,W","  160",",,W","  160",",,W","21.0",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-01","5.59",",,W"," 0345",",,W"," 0347",",,W","0.02",",,W","35",",,W","36",",,W","33",",,W","   50",",,W","   50",",,W","10.1",",,W","10.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-02","8.72",",,W"," 1201",",,W"," 1438",",,W","0.00","T,,W","30",",,W","34",",,W","25",",,W","   30",",,W","   30",",,W","15.0",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-03","10.74",",,W"," 0224",",,W"," 0223",",,W","0.00","T,,W","24",",,W","28",",,W","19",",,W","   50",",,W","   60",",,W","16.1",",,W","17.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-04","16.55",",,W"," 2215",",,W"," 2238",",,W","0.02",",,W","23",",,W","27",",,W","18",",,W","   80",",,W","   70",",,W","33.1",",,W","38.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-05","16.11",",,W"," 0013",",,W"," 0012",",,W","0.00","T,,W","28",",,W","30",",,W","25",",,W","   60",",,W","   60",",,W","32.0",",,W","36.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-06","11.86",",,W"," 1343",",,W"," 1342",",,W","0.00",",,W","28",",,W","31",",,W","24",",,W","   50",",,W","   50",",,W","23.9",",,W","29.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-07","13.42",",,W"," 1226",",,W"," 1328",",,W","0.00",",,W","26",",,W","29",",,W","23",",,W","   60",",,W","   70",",,W","23.9",",,W","28.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-08","10.96",",,W"," 0823",",,W"," 0822",",,W","0.00",",,W","19",",,W","26",",,W","11",",,W","   20",",,W","   20",",,W","23.0",",,W","25.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-09","24.38",",,W"," 1814",",,W"," 1820",",,W","0.00","T,,W","10",",,W","13",",,W","6",",,W","   10",",,W","   20",",,W","40.9",",,W","45.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-10","15.43",",,W"," 1056",",,W"," 1055",",,W","0.00",",,W","6",",,W","10",",,W","2",",,W","   70",",,W","   70",",,W","29.1",",,W","31.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-11","11.63",",,W"," 0829",",,W"," 0831",",,W","0.00",",,W","5",",,W","7",",,W","2",",,W","   60",",,W","   60",",,W","23.0",",,W","23.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-12","12.97",",,W"," 2352",",,W"," 2352",",,W","0.02",",,W","10",",,W","20",",,W","0",",,W","  170",",,W","  170",",,W","25.9",",,W","29.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-13","13.65",",,W"," 2357",",,W"," 0424",",,W","0.00","T,,W","15",",,W","23",",,W","6",",,W","  180",",,W","  240",",,W","25.1",",,W","29.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-14","15.43",",,W"," 0625",",,W"," 0431",",,W","0.00",",,W","16",",,W","20",",,W","11",",,W","  340",",,W","  340",",,W","30.0",",,W","33.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-15","7.38",",,W"," 1428",",,W"," 1405",",,W","0.00","T,,W","15",",,W","20",",,W","9",",,W","   60",",,W","   60",",,W","13.0",",,W","14.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-16","9.17",",,W"," 2358",",,W"," 2355",",,W","0.02",",,W","11",",,W","19",",,W","2",",,W","   20",",,W","   10",",,W","21.0",",,W","23.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-17","23.26",",,W"," 0504",",,W"," 2248",",,W","0.01",",,W","14",",,W","19",",,W","8",",,W","   20",",,W","   70",",,W","31.1",",,W","34.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-18","17.67",",,W"," 0109",",,W"," 0108",",,W","0.00","T,,W","9",",,W","17",",,W","0",",,W","   50",",,W","   50",",,W","31.1",",,W","33.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-19","12.75",",,W"," 1703",",,W"," 1702",",,W","0.00",",,W","-1",",,W","3",",,W","-4",",,W","   40",",,W","   40",",,W","17.9",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-20","13.42",",,W"," 2030",",,W"," 2029",",,W","0.00",",,W","8",",,W","14",",,W","2",",,W","   50",",,W","   50",",,W","19.9",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-21","11.18",",,W"," 2214",",,W"," 2213",",,W","0.00","T,,W","17",",,W","25",",,W","9",",,W","  110",",,W","  110",",,W","17.0",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-22","12.75",",,W"," 1148",",,W"," 1959",",,W","0.03",",,W","28",",,W","32",",,W","23",",,W","   60",",,W","   80",",,W","17.9",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-23","15.21",",,W"," 1950",",,W"," 1949",",,W","0.04",",,W","27",",,W","37",",,W","17",",,W","  110",",,W","  110",",,W","25.1",",,W","30.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-24","23.04",",,W"," 1958",",,W"," 1854",",,W","0.00","T,,W","33",",,W","36",",,W","30",",,W","  150",",,W","  140",",,W","32.0",",,W","40.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-25","7.61",",,W"," 0035",",,W"," 0030",",,W","0.11",",,W","29",",,W","32",",,W","25",",,W","  150",",,W","  160",",,W","23.9",",,W","25.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-26","20.36",",,W"," 2137",",,W"," 2145",",,W","0.00","T,,W","25",",,W","30",",,W","20",",,W","   20",",,W","   20",",,W","36.9",",,W","42.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-27","14.99",",,W"," 2355",",,W"," 2359",",,W","0.00","T,,W","25",",,W","28",",,W","22",",,W","   20",",,W","   20",",,W","32.0",",,W","38.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-28","14.32",",,W"," 1831",",,W"," 1844",",,W","0.00","T,,W","26",",,W","29",",,W","22",",,W","  150",",,W","  150",",,W","23.0",",,W","25.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-29","7.83",",,W"," 1029",",,W"," 1027",",,W","0.00","T,,W","24",",,W","27",",,W","21",",,W","   40",",,W","   40",",,W","14.1",",,W","15.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-11-30","21.70",",,W"," 1233",",,W"," 1219",",,W","0.05",",,W","23",",,W","27",",,W","19",",,W","  220",",,W","  220",",,W","33.1",",,W","38.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-01","10.51",",,W"," 0203",",,W"," 0202",",,W","0.00","T,,W","13",",,W","20",",,W","6",",,W","  250",",,W","  250",",,W","23.9",",,W","29.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-02","9.84",",,W"," 2016",",,W"," 2014",",,W","0.00","T,,W","0",",,W","10",",,W","-7",",,W","   50",",,W","   50",",,W","17.0",",,W","17.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-03","14.09",",,W"," 2355",",,W"," 2355",",,W","0.00",",,W","16",",,W","26",",,W","5",",,W","   70",",,W","   60",",,W","28.0",",,W","30.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-04","21.92",",,W"," 0252",",,W"," 0248",",,W","0.05",",,W","28",",,W","32",",,W","24",",,W","   60",",,W","   70",",,W","34.9",",,W","40.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-05","17.22",",,W"," 2324",",,W"," 1949",",,W","0.00","T,,W","32",",,W","34",",,W","29",",,W","   70",",,W","   70",",,W","25.1",",,W","29.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-06","20.13",",,W"," 0405",",,W"," 0456",",,W","0.16",",,W","33",",,W","35",",,W","30",",,W","   70",",,W","   70",",,W","28.0",",,W","31.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-07","6.71",",,W"," 0019",",,W"," 0013",",,W","0.00","T,,W","31",",,W","34",",,W","28",",,W","  150",",,W","  150",",,W","17.9",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-08","10.29",",,W"," 0916",",,W"," 0912",",,W","0.03",",,W","32",",,W","34",",,W","30",",,W","  110",",,W","  120",",,W","17.9",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-09","9.40",",,W"," 2225",",,W"," 2224",",,W","0.18",",,W","28",",,W","34",",,W","21",",,W","   60",",,W","   60",",,W","15.0",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-10","7.61",",,W"," 0903",",,W"," 0903",",,W","0.00",",,W","21",",,W","28",",,W","14",",,W","   90",",,W","   90",",,W","15.0",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-11","6.26",",,W"," 2320",",,W"," 2323",",,W","0.00",",,W","15",",,W","24",",,W","6",",,W","   50",",,W","   50",",,W","16.1",",,W","16.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-12","10.07",",,W"," 1158",",,W"," 1157",",,W","0.00",",,W","10",",,W","15",",,W","4",",,W","   70",",,W","   70",",,W","17.0",",,W","17.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-13","13.65",",,W"," 1204",",,W"," 1103",",,W","0.00","T,,W","15",",,W","20",",,W","10",",,W","   60",",,W","   80",",,W","21.9",",,W","23.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-14","12.08",",,W"," 0036",",,W"," 0032",",,W","0.00","T,,W","0",",,W","18",",,W","-4",",,W","   70",",,W","   70",",,W","19.9",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-15","19.69",",,W"," 1245",",,W"," 1211",",,W","0.00","T,,W","0",",,W","5",",,W","-5",",,W","   70",",,W","   60",",,W","29.1",",,W","32.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-16","9.40",",,W"," 0024",",,W"," 0027",",,W","0.00","T,,W","-1",",,W","4",",,W","-6",",,W","   60",",,W","   60",",,W","15.0",",,W","15.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-17","5.82",",,W"," 0734",",,W"," 0721",",,W","0.00","T,,W","-3",",,W","2",",,W","-8",",,W","  330",",,W","  330",",,W","12.1",",,W","13.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-18","9.40",",,W"," 2329",",,W"," 2329",",,W","0.00",",,W","-3",",,W","4",",,W","-10",",,W","   40",",,W","   40",",,W","21.9",",,W","21.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-19","21.92",",,W"," 2020",",,W"," 0928",",,W","0.00","T,,W","12",",,W","21",",,W","2",",,W","  110",",,W","   60",",,W","36.0",",,W","44.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-20","16.78",",,W"," 1442",",,W"," 1441",",,W","0.00",",,W","17",",,W","21",",,W","12",",,W","  100",",,W","  100",",,W","25.1",",,W","30.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-21","10.07",",,W"," 2158",",,W"," 2158",",,W","0.00",",,W","0",",,W","19",",,W","-6",",,W","  180",",,W","  180",",,W","21.0",",,W","23.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-22","7.83",",,W"," 0001",",,W"," 0009",",,W","0.00",",,W","0",",,W","14",",,W","-9",",,W","  160",",,W","  150",",,W","17.0",",,W","19.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-23","17.00",",,W"," 1415",",,W"," 1416",",,W","0.00",",,W","0",",,W","10",",,W","-8",",,W","   10",",,W","   10",",,W","33.1",",,W","38.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-24","19.46",",,W"," 0146",",,W"," 0106",",,W","0.00","T,,W","0",",,W","10",",,W","1",",,W","   10",",,W","   10",",,W","28.0",",,W","31.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-25","29.30",",,W"," 1631",",,W"," 1644",",,W","0.00","T,,W","-2",",,W","2",",,W","-6",",,W","   10",",,W","  360",",,W","40.0",",,W","48.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-26","29.30",",,W"," 1046",",,W"," 0207",",,W","0.00",",,W","-6",",,W","-1",",,W","-11",",,W","   10",",,W","   10",",,W","36.9",",,W","49.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-27","18.79",",,W"," 0527",",,W"," 0526",",,W","0.00",",,W","-11",",,W","-10",",,W","-13",",,W","  360",",,W","   10",",,W","28.0",",,W","33.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-28","15.88",",,W"," 0605",",,W"," 0546",",,W","0.00",",,W","-11",",,W","-9",",,W","-14",",,W","  360",",,W","  360",",,W","25.9",",,W","30.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-29","14.09",",,W"," 0421",",,W"," 0421",",,W","0.00",",,W","-15",",,W","-9",",,W","-21",",,W","   20",",,W","   20",",,W","23.9",",,W","25.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-30","15.21",",,W"," 2233",",,W"," 2236",",,W","0.00",",,W","-13",",,W","-2",",,W","-25",",,W","  360",",,W","   10",",,W","40.0",",,W","42.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2002-12-31","19.91",",,W"," 0007",",,W"," 0005",",,W","0.00","T,,W","-5",",,W","-3",",,W","-8",",,W","   10",",,W","   10",",,W","34.9",",,W","36.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-01","9.40",",,W"," 0352",",,W"," 0607",",,W","0.00","T,,W","-2",",,W","4",",,W","-8",",,W","  320",",,W","  340",",,W","23.0",",,W","23.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-02","8.95",",,W"," 0505",",,W"," 0504",",,W","0.00","T,,W","-7",",,W","0",",,W","-15",",,W","  220",",,W","  210",",,W","15.0",",,W","17.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-03","25.50",",,W"," 1433",",,W"," 1431",",,W","0.00","T,,W","-16",",,W","-12",",,W","-20",",,W","   10",",,W","   10",",,W","38.9",",,W","45.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-04","41.16",",,W"," 1957",",,W"," 2111",",,W","0.00","T,,W","-13",",,W","-10",",,W","-15",",,W","   10",",,W","   10",",,W","49.0",",,W","57.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-05","26.62",",,W"," 0344",",,W"," 0241",",,W","0.00","T,,W","-18",",,W","-12",",,W","-24",",,W","   10",",,W","   10",",,W","42.9",",,W","55.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-06","10.29",",,W"," 0007",",,W"," 0006",",,W","0.00","T,,W","-26",",,W","-21",",,W","-31",",,W","  340",",,W","  340",",,W","21.0",",,W","23.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-07","8.05",",,W"," 2320",",,W"," 2318",",,W","0.00","T,,W","-28",",,W","-22",",,W","-34",",,W","   70",",,W","   70",",,W","13.0",",,W","14.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-08","18.57",",,W"," 1338",",,W"," 1332",",,W","0.04",",,W","-9",",,W","11",",,W","-29",",,W","   70",",,W","   70",",,W","34.9",",,W","38.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-09","19.01",",,W"," 1135",",,W"," 1129",",,W","0.00","T,,W","19",",,W","28",",,W","9",",,W","  100",",,W","  110",",,W","31.1",",,W","36.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-10","12.53",",,W"," 0114",",,W"," 0118",",,W","0.00","T,,W","22",",,W","28",",,W","16",",,W","  110",",,W","  110",",,W","28.0",",,W","31.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-11","10.51",",,W"," 1308",",,W"," 1307",",,W","0.00","T,,W","24",",,W","30",",,W","18",",,W","  140",",,W","  140",",,W","25.9",",,W","30.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-12","6.26",",,W"," 0641",",,W"," 0647",",,W","0.00","T,,W","26",",,W","28",",,W","23",",,W","   70",",,W","   70",",,W","14.1",",,W","14.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-13","3.80",",,W"," 2358",",,W"," 2345",",,W","0.00","T,,W","23",",,W","25",",,W","20",",,W","   30",",,W","   30",",,W","8.9",",,W","10.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-14","8.28",",,W"," 2052",",,W"," 2051",",,W","0.01",",,W","19",",,W","26",",,W","11",",,W","  150",",,W","  150",",,W","19.9",",,W","23.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-15","5.14",",,W"," 0005",",,W"," 0002",",,W","0.00",",,W","13",",,W","23",",,W","3",",,W","  170",",,W","  160",",,W","17.0",",,W","21.0",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-16","5.14",",,W"," 1946",",,W"," 1945",",,W","0.00",",,W","10",",,W","17",",,W","2",",,W","   50",",,W","   50",",,W","17.0",",,W","17.9",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-17","12.75",",,W"," 2321",",,W"," 2320",",,W","0.00",",,W","18",",,W","26",",,W","9",",,W","   60",",,W","   60",",,W","25.9",",,W","29.1",",,W",,,,,,,,
"USW00026642","KIVALINA AIRPORT, AK US","67.7306","-164.54788","5.7","2003-01-18","19.24",",,W"," 0510",",,W"," 0509",",,W","0.05",",,W","28",",,W","31",",,W","24",",,W","  110",",,W","  110",",,W","32.0",",,W","36.0",",,W",,,,,,,,
